method, generation, latency, ar
surrogate, 1, 47.0, 0.9125
surrogate, 1, 46.0, 0.875
surrogate, 1, 40.0, 0.85
surrogate, 2, 47.0, 0.925
surrogate, 2, 46.0, 0.875
surrogate, 2, 40.0, 0.85
surrogate, 3, 47.0, 0.925
surrogate, 3, 46.0, 0.875
surrogate, 3, 40.0, 0.85
surrogate, 4, 47.0, 0.925
surrogate, 4, 45.0, 0.8875
surrogate, 4, 40.0, 0.85
surrogate, 5, 45.0, 0.925
surrogate, 5, 40.0, 0.85
surrogate, 6, 45.0, 0.925
surrogate, 6, 40.0, 0.85
surrogate, 6, 39.0, 0.7875
surrogate, 7, 46.0, 0.9375
surrogate, 7, 46.0, 0.9375
surrogate, 7, 45.0, 0.925
surrogate, 7, 40.0, 0.85
surrogate, 7, 39.0, 0.7875
surrogate, 8, 46.0, 0.9625
surrogate, 8, 45.0, 0.925
surrogate, 8, 40.0, 0.8625
surrogate, 8, 38.0, 0.825
