method, generation, latency, ar
surrogate, 1, 267.0, 0.95
surrogate, 1, 48.0, 0.9
surrogate, 1, 44.0, 0.8833333333333333
surrogate, 1, 39.0, 0.8
surrogate, 2, 267.0, 0.95
surrogate, 2, 49.0, 0.9333333333333333
surrogate, 2, 48.0, 0.9
surrogate, 2, 41.0, 0.8833333333333333
surrogate, 2, 39.0, 0.8
surrogate, 3, 267.0, 0.95
surrogate, 3, 49.0, 0.9333333333333333
surrogate, 3, 48.0, 0.9
surrogate, 3, 41.0, 0.8833333333333333
surrogate, 3, 41.0, 0.8833333333333333
surrogate, 3, 39.0, 0.8
surrogate, 4, 267.0, 0.95
surrogate, 4, 49.0, 0.9333333333333333
surrogate, 4, 45.0, 0.9
surrogate, 4, 41.0, 0.8833333333333333
surrogate, 4, 41.0, 0.8833333333333333
surrogate, 4, 40.0, 0.8666666666666667
surrogate, 4, 39.0, 0.8
surrogate, 4, 35.0, 0.75
surrogate, 5, 267.0, 0.95
surrogate, 5, 49.0, 0.9333333333333333
surrogate, 5, 45.0, 0.9
surrogate, 5, 41.0, 0.8833333333333333
surrogate, 5, 41.0, 0.8833333333333333
surrogate, 5, 41.0, 0.8833333333333333
surrogate, 5, 40.0, 0.8666666666666667
surrogate, 5, 36.0, 0.85
surrogate, 5, 35.0, 0.75
surrogate, 6, 267.0, 0.95
surrogate, 6, 49.0, 0.9333333333333333
surrogate, 6, 45.0, 0.9
surrogate, 6, 41.0, 0.8833333333333333
surrogate, 6, 41.0, 0.8833333333333333
surrogate, 6, 41.0, 0.8833333333333333
surrogate, 6, 40.0, 0.8666666666666667
surrogate, 6, 36.0, 0.85
surrogate, 6, 35.0, 0.75
surrogate, 7, 267.0, 0.95
surrogate, 7, 49.0, 0.9333333333333333
surrogate, 7, 45.0, 0.9
surrogate, 7, 41.0, 0.8833333333333333
surrogate, 7, 41.0, 0.8833333333333333
surrogate, 7, 41.0, 0.8833333333333333
surrogate, 7, 41.0, 0.8833333333333333
surrogate, 7, 40.0, 0.8666666666666667
surrogate, 7, 36.0, 0.85
surrogate, 7, 35.0, 0.75
surrogate, 8, 267.0, 0.95
surrogate, 8, 49.0, 0.9333333333333333
surrogate, 8, 47.0, 0.9166666666666666
surrogate, 8, 41.0, 0.9
surrogate, 8, 40.0, 0.8666666666666667
surrogate, 8, 36.0, 0.85
surrogate, 8, 35.0, 0.75
surrogate, 9, 267.0, 0.95
surrogate, 9, 49.0, 0.9333333333333333
surrogate, 9, 47.0, 0.9166666666666666
surrogate, 9, 41.0, 0.9
surrogate, 9, 40.0, 0.8666666666666667
surrogate, 9, 36.0, 0.85
surrogate, 9, 35.0, 0.75
surrogate, 10, 267.0, 0.95
surrogate, 10, 49.0, 0.9333333333333333
surrogate, 10, 47.0, 0.9166666666666666
surrogate, 10, 41.0, 0.9
surrogate, 10, 39.0, 0.8833333333333333
surrogate, 10, 36.0, 0.85
surrogate, 10, 35.0, 0.75
surrogate, 11, 267.0, 0.95
surrogate, 11, 49.0, 0.9333333333333333
surrogate, 11, 47.0, 0.9166666666666666
surrogate, 11, 47.0, 0.9166666666666666
surrogate, 11, 41.0, 0.9
surrogate, 11, 41.0, 0.9
surrogate, 11, 39.0, 0.8833333333333333
surrogate, 11, 36.0, 0.85
surrogate, 11, 35.0, 0.75
surrogate, 12, 50.0, 0.95
surrogate, 12, 49.0, 0.9333333333333333
surrogate, 12, 47.0, 0.9166666666666666
surrogate, 12, 47.0, 0.9166666666666666
surrogate, 12, 41.0, 0.9
surrogate, 12, 41.0, 0.9
surrogate, 12, 39.0, 0.8833333333333333
surrogate, 12, 36.0, 0.85
surrogate, 12, 35.0, 0.75
