method, generation, latency, ar
surrogate, 1, 36.0, 0.40625
surrogate, 1, 34.0, 0.3125
surrogate, 1, 33.0, 0.28125
surrogate, 1, 32.0, 0.1875
surrogate, 1, 30.0, 0.15625
surrogate, 1, 28.0, 0.09375
surrogate, 1, 21.0, 0.03125
surrogate, 2, 46.0, 0.6875
surrogate, 2, 36.0, 0.40625
surrogate, 2, 35.0, 0.34375
surrogate, 2, 34.0, 0.3125
surrogate, 2, 34.0, 0.3125
surrogate, 2, 32.0, 0.28125
surrogate, 2, 30.0, 0.15625
surrogate, 2, 30.0, 0.15625
surrogate, 2, 28.0, 0.09375
surrogate, 2, 28.0, 0.09375
surrogate, 2, 21.0, 0.03125
surrogate, 2, 21.0, 0.03125
surrogate, 3, 46.0, 0.6875
surrogate, 3, 41.0, 0.65625
surrogate, 3, 36.0, 0.40625
surrogate, 3, 36.0, 0.40625
surrogate, 3, 35.0, 0.34375
surrogate, 3, 34.0, 0.3125
surrogate, 3, 34.0, 0.3125
surrogate, 3, 34.0, 0.3125
surrogate, 3, 34.0, 0.3125
surrogate, 3, 34.0, 0.3125
surrogate, 3, 32.0, 0.28125
surrogate, 3, 32.0, 0.28125
surrogate, 3, 31.0, 0.1875
surrogate, 3, 30.0, 0.15625
surrogate, 3, 30.0, 0.15625
surrogate, 3, 30.0, 0.15625
surrogate, 3, 30.0, 0.15625
surrogate, 3, 28.0, 0.09375
surrogate, 3, 28.0, 0.09375
surrogate, 3, 28.0, 0.09375
surrogate, 3, 21.0, 0.03125
surrogate, 3, 21.0, 0.03125
surrogate, 3, 21.0, 0.03125
surrogate, 4, 46.0, 0.6875
surrogate, 4, 41.0, 0.65625
surrogate, 4, 35.0, 0.40625
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 34.0, 0.3125
surrogate, 4, 32.0, 0.28125
surrogate, 4, 32.0, 0.28125
surrogate, 4, 32.0, 0.28125
surrogate, 4, 32.0, 0.28125
surrogate, 4, 31.0, 0.1875
surrogate, 4, 30.0, 0.15625
surrogate, 4, 30.0, 0.15625
surrogate, 4, 30.0, 0.15625
surrogate, 4, 30.0, 0.15625
surrogate, 4, 30.0, 0.15625
surrogate, 4, 28.0, 0.09375
surrogate, 4, 28.0, 0.09375
surrogate, 4, 28.0, 0.09375
surrogate, 4, 28.0, 0.09375
surrogate, 4, 28.0, 0.09375
surrogate, 4, 28.0, 0.09375
surrogate, 4, 21.0, 0.03125
surrogate, 4, 21.0, 0.03125
surrogate, 4, 21.0, 0.03125
surrogate, 4, 21.0, 0.03125
surrogate, 4, 21.0, 0.03125
surrogate, 4, 21.0, 0.03125
surrogate, 5, 42.0, 0.6875
surrogate, 5, 41.0, 0.65625
surrogate, 5, 37.0, 0.4375
surrogate, 5, 35.0, 0.40625
surrogate, 5, 35.0, 0.40625
surrogate, 5, 33.0, 0.3125
surrogate, 5, 33.0, 0.3125
surrogate, 5, 32.0, 0.28125
surrogate, 5, 32.0, 0.28125
surrogate, 5, 32.0, 0.28125
surrogate, 5, 32.0, 0.28125
surrogate, 5, 32.0, 0.28125
surrogate, 5, 31.0, 0.25
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 30.0, 0.15625
surrogate, 5, 29.0, 0.125
surrogate, 5, 27.0, 0.09375
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
surrogate, 5, 21.0, 0.03125
