method, generation, latency, ar
surrogate, 1, 49.0, 0.925
surrogate, 1, 48.0, 0.85
surrogate, 1, 47.0, 0.8
surrogate, 1, 47.0, 0.8
surrogate, 1, 46.0, 0.725
surrogate, 2, 49.0, 0.925
surrogate, 2, 48.0, 0.9
surrogate, 2, 47.0, 0.8
surrogate, 2, 47.0, 0.8
surrogate, 2, 46.0, 0.725
surrogate, 3, 49.0, 0.925
surrogate, 3, 47.0, 0.9
surrogate, 3, 46.0, 0.725
surrogate, 4, 49.0, 0.925
surrogate, 4, 47.0, 0.9
surrogate, 4, 46.0, 0.85
surrogate, 5, 49.0, 0.925
surrogate, 5, 47.0, 0.9
surrogate, 5, 47.0, 0.9
surrogate, 5, 46.0, 0.85
surrogate, 6, 48.0, 0.925
surrogate, 6, 47.0, 0.9
surrogate, 6, 47.0, 0.9
surrogate, 6, 46.0, 0.85
surrogate, 7, 48.0, 0.925
surrogate, 7, 47.0, 0.9
surrogate, 7, 47.0, 0.9
surrogate, 7, 47.0, 0.9
surrogate, 7, 46.0, 0.85
surrogate, 8, 48.0, 0.925
surrogate, 8, 47.0, 0.9
surrogate, 8, 47.0, 0.9
surrogate, 8, 47.0, 0.9
surrogate, 8, 46.0, 0.85
surrogate, 9, 47.0, 0.925
surrogate, 9, 46.0, 0.85
surrogate, 10, 48.0, 0.95
surrogate, 10, 47.0, 0.925
surrogate, 10, 46.0, 0.85
emulator, 11, 51.0, 0.95
