method, generation, latency, ar
surrogate, 1, 361.0, 0.9333333333333333
surrogate, 1, 80.0, 0.9166666666666666
surrogate, 1, 49.0, 0.9
surrogate, 1, 42.0, 0.8666666666666667
surrogate, 2, 259.0, 0.95
surrogate, 2, 80.0, 0.9166666666666666
surrogate, 2, 49.0, 0.9
surrogate, 2, 45.0, 0.8833333333333333
surrogate, 2, 42.0, 0.8666666666666667
surrogate, 2, 41.0, 0.7833333333333333
surrogate, 3, 259.0, 0.95
surrogate, 3, 50.0, 0.9166666666666666
surrogate, 3, 49.0, 0.9
surrogate, 3, 45.0, 0.8833333333333333
surrogate, 3, 42.0, 0.8666666666666667
surrogate, 3, 40.0, 0.8166666666666667
surrogate, 4, 259.0, 0.95
surrogate, 4, 50.0, 0.9166666666666666
surrogate, 4, 49.0, 0.9
surrogate, 4, 45.0, 0.8833333333333333
surrogate, 4, 42.0, 0.8666666666666667
surrogate, 4, 40.0, 0.8166666666666667
surrogate, 4, 39.0, 0.7833333333333333
surrogate, 5, 259.0, 0.95
surrogate, 5, 50.0, 0.9166666666666666
surrogate, 5, 49.0, 0.9
surrogate, 5, 45.0, 0.8833333333333333
surrogate, 5, 42.0, 0.8666666666666667
surrogate, 5, 40.0, 0.8166666666666667
surrogate, 5, 39.0, 0.7833333333333333
surrogate, 6, 259.0, 0.95
surrogate, 6, 54.0, 0.9333333333333333
surrogate, 6, 50.0, 0.9166666666666666
surrogate, 6, 46.0, 0.9
surrogate, 6, 45.0, 0.8833333333333333
surrogate, 6, 42.0, 0.8666666666666667
surrogate, 6, 42.0, 0.8666666666666667
surrogate, 6, 41.0, 0.85
surrogate, 6, 40.0, 0.8166666666666667
surrogate, 6, 39.0, 0.7833333333333333
surrogate, 7, 259.0, 0.95
surrogate, 7, 54.0, 0.9333333333333333
surrogate, 7, 50.0, 0.9166666666666666
surrogate, 7, 46.0, 0.9
surrogate, 7, 45.0, 0.8833333333333333
surrogate, 7, 42.0, 0.8666666666666667
surrogate, 7, 42.0, 0.8666666666666667
surrogate, 7, 41.0, 0.85
surrogate, 7, 40.0, 0.8166666666666667
surrogate, 7, 39.0, 0.7833333333333333
surrogate, 8, 65.0, 0.95
surrogate, 8, 45.0, 0.9333333333333333
surrogate, 8, 42.0, 0.8666666666666667
surrogate, 8, 42.0, 0.8666666666666667
surrogate, 8, 41.0, 0.85
surrogate, 8, 40.0, 0.8166666666666667
surrogate, 8, 39.0, 0.7833333333333333
emulator, 9, 89.0, 0.95
