method, generation, latency, ar
surrogate, 1, 46.0, 0.925
surrogate, 1, 46.0, 0.925
surrogate, 1, 44.0, 0.7875
surrogate, 2, 46.0, 0.925
surrogate, 2, 46.0, 0.925
surrogate, 2, 43.0, 0.85
surrogate, 2, 42.0, 0.775
surrogate, 3, 47.0, 0.9375
surrogate, 3, 46.0, 0.925
surrogate, 3, 46.0, 0.925
surrogate, 3, 43.0, 0.875
surrogate, 3, 40.0, 0.8
surrogate, 4, 47.0, 0.9375
surrogate, 4, 46.0, 0.925
surrogate, 4, 46.0, 0.925
surrogate, 4, 43.0, 0.875
surrogate, 4, 40.0, 0.8
surrogate, 5, 47.0, 0.95
surrogate, 5, 46.0, 0.925
surrogate, 5, 46.0, 0.925
surrogate, 5, 45.0, 0.8875
surrogate, 5, 43.0, 0.875
surrogate, 5, 41.0, 0.85
surrogate, 5, 40.0, 0.825
surrogate, 5, 39.0, 0.8
