method, generation, latency, ar
surrogate, 1, 48.0, 0.925
surrogate, 1, 47.0, 0.8875
surrogate, 2, 47.0, 0.925
surrogate, 3, 47.0, 0.925
surrogate, 3, 47.0, 0.925
surrogate, 3, 46.0, 0.8625
surrogate, 4, 47.0, 0.925
surrogate, 4, 47.0, 0.925
surrogate, 4, 46.0, 0.8625
surrogate, 5, 46.0, 0.925
surrogate, 6, 46.0, 0.925
surrogate, 7, 46.0, 0.925
surrogate, 8, 46.0, 0.925
surrogate, 9, 46.0, 0.925
surrogate, 9, 46.0, 0.925
surrogate, 10, 46.0, 0.925
surrogate, 10, 46.0, 0.925
surrogate, 11, 46.0, 0.925
surrogate, 11, 46.0, 0.925
surrogate, 12, 46.0, 0.925
surrogate, 12, 46.0, 0.925
surrogate, 13, 46.0, 0.925
surrogate, 13, 46.0, 0.925
surrogate, 14, 46.0, 0.925
surrogate, 14, 46.0, 0.925
surrogate, 15, 46.0, 0.925
surrogate, 15, 46.0, 0.925
surrogate, 16, 46.0, 0.925
surrogate, 16, 46.0, 0.925
surrogate, 16, 46.0, 0.925
surrogate, 17, 46.0, 0.925
surrogate, 17, 46.0, 0.925
surrogate, 17, 46.0, 0.925
surrogate, 18, 46.0, 0.925
surrogate, 18, 46.0, 0.925
surrogate, 18, 46.0, 0.925
surrogate, 19, 46.0, 0.925
surrogate, 19, 46.0, 0.925
surrogate, 19, 46.0, 0.925
surrogate, 20, 46.0, 0.925
surrogate, 20, 46.0, 0.925
surrogate, 20, 46.0, 0.925
surrogate, 21, 46.0, 0.925
surrogate, 21, 46.0, 0.925
surrogate, 21, 46.0, 0.925
surrogate, 22, 46.0, 0.925
surrogate, 22, 46.0, 0.925
surrogate, 22, 46.0, 0.925
surrogate, 23, 46.0, 0.925
surrogate, 23, 46.0, 0.925
surrogate, 23, 46.0, 0.925
surrogate, 24, 46.0, 0.925
surrogate, 24, 46.0, 0.925
surrogate, 24, 46.0, 0.925
surrogate, 25, 47.0, 0.95
surrogate, 25, 46.0, 0.925
surrogate, 25, 46.0, 0.925
surrogate, 25, 46.0, 0.925
