method, generation, latency, ar
surrogate, 1, 60.0, 0.9125
surrogate, 2, 64.0, 0.925
surrogate, 2, 58.0, 0.9125
surrogate, 3, 64.0, 0.925
surrogate, 3, 58.0, 0.9125
surrogate, 3, 33.0, 0.8
surrogate, 4, 64.0, 0.925
surrogate, 4, 58.0, 0.9125
surrogate, 4, 52.0, 0.8625
surrogate, 4, 33.0, 0.8
surrogate, 5, 64.0, 0.925
surrogate, 5, 58.0, 0.9125
surrogate, 5, 52.0, 0.8625
surrogate, 5, 33.0, 0.8
surrogate, 6, 60.0, 0.9375
surrogate, 6, 58.0, 0.9125
surrogate, 6, 52.0, 0.8625
surrogate, 6, 33.0, 0.8
surrogate, 7, 64.0, 0.95
surrogate, 7, 60.0, 0.9375
surrogate, 7, 58.0, 0.9125
surrogate, 7, 52.0, 0.8625
surrogate, 7, 33.0, 0.8
emulator, 8, 66.0, 0.95
