method, generation, latency, ar
surrogate, 1, 47.0, 0.8875
surrogate, 1, 46.0, 0.7625
surrogate, 1, 46.0, 0.7625
surrogate, 2, 48.0, 0.9
surrogate, 2, 47.0, 0.8875
surrogate, 2, 46.0, 0.825
surrogate, 3, 48.0, 0.9
surrogate, 3, 47.0, 0.8875
surrogate, 3, 46.0, 0.8625
surrogate, 4, 48.0, 0.9
surrogate, 4, 48.0, 0.9
surrogate, 4, 47.0, 0.8875
surrogate, 4, 46.0, 0.8625
surrogate, 5, 48.0, 0.9
surrogate, 5, 48.0, 0.9
surrogate, 5, 47.0, 0.8875
surrogate, 5, 46.0, 0.8625
surrogate, 5, 46.0, 0.8625
surrogate, 6, 48.0, 0.9
surrogate, 6, 48.0, 0.9
surrogate, 6, 47.0, 0.8875
surrogate, 6, 46.0, 0.8625
surrogate, 6, 46.0, 0.8625
surrogate, 7, 48.0, 0.9
surrogate, 7, 48.0, 0.9
surrogate, 7, 47.0, 0.8875
surrogate, 7, 46.0, 0.8625
surrogate, 7, 46.0, 0.8625
surrogate, 8, 48.0, 0.9
surrogate, 8, 48.0, 0.9
surrogate, 8, 47.0, 0.8875
surrogate, 8, 46.0, 0.8625
surrogate, 8, 46.0, 0.8625
surrogate, 9, 48.0, 0.9
surrogate, 9, 48.0, 0.9
surrogate, 9, 47.0, 0.8875
surrogate, 9, 47.0, 0.8875
surrogate, 9, 46.0, 0.8625
surrogate, 9, 46.0, 0.8625
surrogate, 10, 48.0, 0.9
surrogate, 10, 48.0, 0.9
surrogate, 10, 47.0, 0.8875
surrogate, 10, 47.0, 0.8875
surrogate, 10, 46.0, 0.8625
surrogate, 10, 46.0, 0.8625
surrogate, 11, 48.0, 0.9
surrogate, 11, 48.0, 0.9
surrogate, 11, 47.0, 0.8875
surrogate, 11, 47.0, 0.8875
surrogate, 11, 46.0, 0.8625
surrogate, 11, 46.0, 0.8625
surrogate, 11, 46.0, 0.8625
surrogate, 11, 46.0, 0.8625
surrogate, 12, 47.0, 0.9
surrogate, 12, 46.0, 0.8625
surrogate, 12, 46.0, 0.8625
surrogate, 12, 46.0, 0.8625
surrogate, 12, 46.0, 0.8625
surrogate, 13, 47.0, 0.9
surrogate, 13, 46.0, 0.8625
surrogate, 13, 46.0, 0.8625
surrogate, 13, 46.0, 0.8625
surrogate, 13, 46.0, 0.8625
surrogate, 14, 47.0, 0.9
surrogate, 14, 46.0, 0.8625
surrogate, 14, 46.0, 0.8625
surrogate, 14, 46.0, 0.8625
surrogate, 14, 46.0, 0.8625
surrogate, 15, 47.0, 0.9
surrogate, 15, 46.0, 0.875
surrogate, 16, 47.0, 0.9
surrogate, 16, 46.0, 0.875
surrogate, 17, 47.0, 0.9
surrogate, 17, 46.0, 0.875
surrogate, 18, 47.0, 0.9
surrogate, 18, 46.0, 0.875
surrogate, 19, 47.0, 0.9
surrogate, 19, 46.0, 0.875
surrogate, 19, 45.0, 0.775
surrogate, 20, 47.0, 0.9
surrogate, 20, 46.0, 0.875
surrogate, 20, 45.0, 0.775
surrogate, 21, 47.0, 0.9
surrogate, 21, 46.0, 0.875
surrogate, 21, 45.0, 0.775
surrogate, 22, 47.0, 0.9
surrogate, 22, 46.0, 0.875
surrogate, 22, 45.0, 0.775
surrogate, 23, 48.0, 0.9125
surrogate, 23, 47.0, 0.9
surrogate, 23, 46.0, 0.875
surrogate, 23, 45.0, 0.775
surrogate, 24, 48.0, 0.9125
surrogate, 24, 47.0, 0.9
surrogate, 24, 46.0, 0.875
surrogate, 24, 45.0, 0.775
surrogate, 25, 48.0, 0.9125
surrogate, 25, 47.0, 0.9
surrogate, 25, 46.0, 0.875
surrogate, 25, 45.0, 0.775
surrogate, 26, 48.0, 0.9125
surrogate, 26, 47.0, 0.9
surrogate, 26, 46.0, 0.8875
surrogate, 26, 45.0, 0.775
surrogate, 27, 48.0, 0.9125
surrogate, 27, 47.0, 0.9
surrogate, 27, 46.0, 0.8875
surrogate, 27, 45.0, 0.8125
surrogate, 28, 48.0, 0.9125
surrogate, 28, 47.0, 0.9
surrogate, 28, 47.0, 0.9
surrogate, 28, 46.0, 0.8875
surrogate, 28, 45.0, 0.8125
surrogate, 29, 47.0, 0.9125
surrogate, 29, 46.0, 0.8875
surrogate, 29, 45.0, 0.8125
surrogate, 30, 47.0, 0.9125
surrogate, 30, 46.0, 0.8875
surrogate, 30, 45.0, 0.825
surrogate, 31, 47.0, 0.9125
surrogate, 31, 46.0, 0.8875
surrogate, 31, 45.0, 0.825
surrogate, 32, 47.0, 0.9125
surrogate, 32, 47.0, 0.9125
surrogate, 32, 46.0, 0.8875
surrogate, 32, 45.0, 0.825
surrogate, 33, 47.0, 0.9125
surrogate, 33, 47.0, 0.9125
surrogate, 33, 46.0, 0.8875
surrogate, 33, 45.0, 0.8625
surrogate, 34, 47.0, 0.9125
surrogate, 34, 47.0, 0.9125
surrogate, 34, 46.0, 0.8875
surrogate, 34, 45.0, 0.8625
surrogate, 35, 47.0, 0.9125
surrogate, 35, 47.0, 0.9125
surrogate, 35, 46.0, 0.8875
surrogate, 35, 45.0, 0.8625
surrogate, 36, 46.0, 0.9375
surrogate, 36, 45.0, 0.8625
surrogate, 37, 46.0, 0.9375
surrogate, 37, 45.0, 0.8625
surrogate, 38, 46.0, 0.9375
surrogate, 38, 45.0, 0.8625
surrogate, 39, 46.0, 0.9375
surrogate, 39, 45.0, 0.9125
surrogate, 40, 46.0, 0.9375
surrogate, 40, 45.0, 0.9125
surrogate, 41, 46.0, 0.9375
surrogate, 41, 45.0, 0.9125
surrogate, 42, 46.0, 0.9375
surrogate, 42, 45.0, 0.9125
surrogate, 43, 46.0, 0.9375
surrogate, 43, 45.0, 0.9125
surrogate, 44, 46.0, 0.9375
surrogate, 44, 45.0, 0.9125
surrogate, 45, 46.0, 0.9375
surrogate, 45, 45.0, 0.9125
surrogate, 46, 46.0, 0.9375
surrogate, 46, 45.0, 0.9125
surrogate, 47, 46.0, 0.9375
surrogate, 47, 45.0, 0.9125
surrogate, 47, 44.0, 0.8875
surrogate, 48, 46.0, 0.9375
surrogate, 48, 45.0, 0.9125
surrogate, 48, 44.0, 0.8875
surrogate, 49, 46.0, 0.9375
surrogate, 49, 45.0, 0.9125
surrogate, 49, 44.0, 0.8875
surrogate, 50, 47.0, 0.95
surrogate, 50, 46.0, 0.9375
surrogate, 50, 45.0, 0.9125
surrogate, 50, 45.0, 0.9125
surrogate, 50, 45.0, 0.9125
surrogate, 50, 44.0, 0.8875
