method, generation, latency, ar
surrogate, 1, 60.0, 0.9125
surrogate, 1, 59.0, 0.9
surrogate, 1, 58.0, 0.8125
surrogate, 2, 60.0, 0.9125
surrogate, 2, 59.0, 0.9
surrogate, 2, 58.0, 0.8125
surrogate, 2, 58.0, 0.8125
surrogate, 3, 60.0, 0.9125
surrogate, 3, 59.0, 0.9
surrogate, 3, 58.0, 0.825
surrogate, 4, 60.0, 0.9125
surrogate, 4, 59.0, 0.9
surrogate, 4, 58.0, 0.8375
surrogate, 4, 57.0, 0.8125
surrogate, 5, 60.0, 0.9125
surrogate, 5, 59.0, 0.9
surrogate, 5, 58.0, 0.8375
surrogate, 5, 57.0, 0.8125
surrogate, 6, 60.0, 0.9125
surrogate, 6, 59.0, 0.9
surrogate, 6, 59.0, 0.9
surrogate, 6, 58.0, 0.8375
surrogate, 6, 57.0, 0.8125
surrogate, 6, 55.0, 0.75
surrogate, 7, 60.0, 0.9125
surrogate, 7, 59.0, 0.9
surrogate, 7, 59.0, 0.9
surrogate, 7, 58.0, 0.8375
surrogate, 7, 58.0, 0.8375
surrogate, 7, 57.0, 0.8125
surrogate, 7, 57.0, 0.8125
surrogate, 7, 55.0, 0.75
surrogate, 8, 60.0, 0.9125
surrogate, 8, 59.0, 0.9
surrogate, 8, 59.0, 0.9
surrogate, 8, 59.0, 0.9
surrogate, 8, 58.0, 0.8375
surrogate, 8, 58.0, 0.8375
surrogate, 8, 57.0, 0.8125
surrogate, 8, 57.0, 0.8125
surrogate, 8, 57.0, 0.8125
surrogate, 8, 55.0, 0.75
surrogate, 9, 60.0, 0.9125
surrogate, 9, 59.0, 0.9
surrogate, 9, 59.0, 0.9
surrogate, 9, 59.0, 0.9
surrogate, 9, 58.0, 0.8625
surrogate, 9, 57.0, 0.8125
surrogate, 9, 57.0, 0.8125
surrogate, 9, 57.0, 0.8125
surrogate, 9, 57.0, 0.8125
surrogate, 9, 55.0, 0.75
surrogate, 10, 60.0, 0.9125
surrogate, 10, 59.0, 0.9
surrogate, 10, 59.0, 0.9
surrogate, 10, 59.0, 0.9
surrogate, 10, 59.0, 0.9
surrogate, 10, 58.0, 0.8625
surrogate, 10, 57.0, 0.8125
surrogate, 10, 57.0, 0.8125
surrogate, 10, 57.0, 0.8125
surrogate, 10, 57.0, 0.8125
surrogate, 10, 56.0, 0.7625
surrogate, 10, 55.0, 0.75
surrogate, 11, 60.0, 0.925
surrogate, 11, 59.0, 0.9
surrogate, 11, 59.0, 0.9
surrogate, 11, 59.0, 0.9
surrogate, 11, 59.0, 0.9
surrogate, 11, 58.0, 0.8625
surrogate, 11, 55.0, 0.8125
surrogate, 12, 60.0, 0.925
surrogate, 12, 59.0, 0.9
surrogate, 12, 59.0, 0.9
surrogate, 12, 59.0, 0.9
surrogate, 12, 59.0, 0.9
surrogate, 12, 58.0, 0.8625
surrogate, 12, 58.0, 0.8625
surrogate, 12, 55.0, 0.8125
surrogate, 13, 60.0, 0.925
surrogate, 13, 58.0, 0.9125
surrogate, 13, 57.0, 0.85
surrogate, 13, 55.0, 0.8125
surrogate, 14, 60.0, 0.925
surrogate, 14, 58.0, 0.9125
surrogate, 14, 57.0, 0.8625
surrogate, 14, 55.0, 0.8125
surrogate, 15, 60.0, 0.925
surrogate, 15, 58.0, 0.9125
surrogate, 15, 57.0, 0.8625
surrogate, 15, 55.0, 0.8125
surrogate, 16, 60.0, 0.925
surrogate, 16, 58.0, 0.9125
surrogate, 16, 57.0, 0.8625
surrogate, 16, 56.0, 0.85
surrogate, 16, 55.0, 0.8375
surrogate, 17, 60.0, 0.925
surrogate, 17, 58.0, 0.9125
surrogate, 17, 57.0, 0.8625
surrogate, 17, 56.0, 0.85
surrogate, 17, 55.0, 0.8375
surrogate, 18, 60.0, 0.925
surrogate, 18, 60.0, 0.925
surrogate, 18, 58.0, 0.9125
surrogate, 18, 55.0, 0.9
surrogate, 19, 60.0, 0.925
surrogate, 19, 60.0, 0.925
surrogate, 19, 58.0, 0.9125
surrogate, 19, 55.0, 0.9
surrogate, 20, 59.0, 0.925
surrogate, 20, 58.0, 0.9125
surrogate, 20, 55.0, 0.9
surrogate, 21, 59.0, 0.925
surrogate, 21, 58.0, 0.9125
surrogate, 21, 55.0, 0.9
surrogate, 22, 60.0, 0.9625
surrogate, 22, 59.0, 0.925
surrogate, 22, 58.0, 0.9125
surrogate, 22, 55.0, 0.9
emulator, 23, 64.0, 0.9625
