method, generation, latency, ar
surrogate, 1, 144.0, 0.95
surrogate, 1, 47.0, 0.9
surrogate, 1, 45.0, 0.8333333333333334
surrogate, 1, 43.0, 0.8166666666666667
surrogate, 2, 144.0, 0.95
surrogate, 2, 47.0, 0.9
surrogate, 2, 44.0, 0.8833333333333333
surrogate, 2, 43.0, 0.8666666666666667
surrogate, 2, 42.0, 0.8333333333333334
surrogate, 2, 41.0, 0.7833333333333333
surrogate, 3, 65.0, 0.95
surrogate, 3, 49.0, 0.9166666666666666
surrogate, 3, 47.0, 0.9
surrogate, 3, 47.0, 0.9
surrogate, 3, 44.0, 0.8833333333333333
surrogate, 3, 43.0, 0.8666666666666667
surrogate, 3, 42.0, 0.8333333333333334
surrogate, 3, 41.0, 0.8166666666666667
surrogate, 3, 40.0, 0.75
