method, generation, latency, ar
surrogate, 1, 51.0, 0.9
surrogate, 1, 48.0, 0.875
surrogate, 1, 48.0, 0.875
surrogate, 1, 47.0, 0.85
surrogate, 2, 50.0, 0.925
surrogate, 2, 49.0, 0.9
surrogate, 2, 48.0, 0.875
surrogate, 2, 48.0, 0.875
surrogate, 2, 48.0, 0.875
surrogate, 2, 47.0, 0.85
surrogate, 2, 46.0, 0.75
surrogate, 3, 49.0, 0.925
surrogate, 3, 46.0, 0.9
surrogate, 4, 48.0, 0.925
surrogate, 4, 46.0, 0.9
surrogate, 4, 46.0, 0.9
surrogate, 5, 48.0, 0.925
surrogate, 5, 46.0, 0.9
surrogate, 5, 46.0, 0.9
surrogate, 6, 50.0, 0.95
surrogate, 6, 48.0, 0.925
surrogate, 6, 46.0, 0.9
surrogate, 6, 46.0, 0.9
emulator, 7, 53.0, 0.95
