method, generation, latency, ar
surrogate, 1, 62.0, 0.925
surrogate, 1, 60.0, 0.9125
surrogate, 1, 60.0, 0.9125
surrogate, 1, 54.0, 0.8125
surrogate, 2, 62.0, 0.925
surrogate, 2, 60.0, 0.9125
surrogate, 2, 60.0, 0.9125
surrogate, 2, 58.0, 0.825
surrogate, 2, 54.0, 0.8125
surrogate, 3, 62.0, 0.925
surrogate, 3, 60.0, 0.9125
surrogate, 3, 60.0, 0.9125
surrogate, 3, 58.0, 0.8375
surrogate, 3, 54.0, 0.8125
surrogate, 4, 60.0, 0.9375
surrogate, 4, 58.0, 0.8875
surrogate, 4, 48.0, 0.8625
surrogate, 5, 60.0, 0.9375
surrogate, 5, 58.0, 0.9
surrogate, 5, 48.0, 0.8625
surrogate, 6, 64.0, 0.95
surrogate, 6, 60.0, 0.9375
surrogate, 6, 58.0, 0.9
surrogate, 6, 57.0, 0.875
surrogate, 6, 48.0, 0.8625
surrogate, 6, 46.0, 0.8125
emulator, 7, 68.0, 0.95
