method, generation, latency, ar
surrogate, 1, 47.0, 0.8875
surrogate, 1, 46.0, 0.8625
surrogate, 1, 41.0, 0.85
surrogate, 1, 37.0, 0.7875
surrogate, 2, 47.0, 0.8875
surrogate, 2, 46.0, 0.8625
surrogate, 2, 41.0, 0.85
surrogate, 2, 37.0, 0.7875
surrogate, 3, 47.0, 0.9
surrogate, 3, 46.0, 0.8625
surrogate, 3, 41.0, 0.85
surrogate, 3, 40.0, 0.8
surrogate, 3, 37.0, 0.7875
surrogate, 4, 47.0, 0.9
surrogate, 4, 45.0, 0.875
surrogate, 4, 44.0, 0.8625
surrogate, 4, 41.0, 0.85
surrogate, 4, 40.0, 0.8
surrogate, 4, 37.0, 0.7875
surrogate, 5, 47.0, 0.9
surrogate, 5, 45.0, 0.8875
surrogate, 5, 44.0, 0.8625
surrogate, 5, 41.0, 0.85
surrogate, 5, 40.0, 0.8
surrogate, 5, 37.0, 0.7875
surrogate, 6, 101.0, 0.9125
surrogate, 6, 47.0, 0.9
surrogate, 6, 41.0, 0.8875
surrogate, 6, 40.0, 0.8
surrogate, 6, 37.0, 0.7875
surrogate, 7, 48.0, 0.9125
surrogate, 7, 47.0, 0.9
surrogate, 7, 41.0, 0.8875
surrogate, 7, 40.0, 0.8
surrogate, 7, 37.0, 0.7875
surrogate, 8, 48.0, 0.9125
surrogate, 8, 47.0, 0.9
surrogate, 8, 41.0, 0.8875
surrogate, 8, 40.0, 0.8
surrogate, 8, 37.0, 0.7875
surrogate, 9, 44.0, 0.9125
surrogate, 9, 40.0, 0.8875
surrogate, 9, 37.0, 0.7875
surrogate, 10, 44.0, 0.9125
surrogate, 10, 40.0, 0.8875
surrogate, 10, 39.0, 0.825
surrogate, 10, 37.0, 0.7875
surrogate, 11, 44.0, 0.9125
surrogate, 11, 40.0, 0.8875
surrogate, 11, 39.0, 0.825
surrogate, 11, 37.0, 0.7875
surrogate, 12, 44.0, 0.9125
surrogate, 12, 40.0, 0.8875
surrogate, 12, 39.0, 0.825
surrogate, 12, 37.0, 0.7875
surrogate, 13, 44.0, 0.9125
surrogate, 13, 41.0, 0.9
surrogate, 13, 40.0, 0.8875
surrogate, 13, 39.0, 0.825
surrogate, 13, 37.0, 0.7875
surrogate, 13, 37.0, 0.7875
surrogate, 14, 44.0, 0.9125
surrogate, 14, 41.0, 0.9
surrogate, 14, 40.0, 0.8875
surrogate, 14, 39.0, 0.825
surrogate, 14, 37.0, 0.7875
surrogate, 14, 37.0, 0.7875
surrogate, 15, 44.0, 0.9125
surrogate, 15, 41.0, 0.9
surrogate, 15, 40.0, 0.8875
surrogate, 15, 39.0, 0.875
surrogate, 15, 38.0, 0.8125
surrogate, 15, 37.0, 0.7875
surrogate, 15, 37.0, 0.7875
surrogate, 16, 44.0, 0.9125
surrogate, 16, 41.0, 0.9
surrogate, 16, 40.0, 0.8875
surrogate, 16, 40.0, 0.8875
surrogate, 16, 39.0, 0.875
surrogate, 16, 38.0, 0.8125
surrogate, 16, 37.0, 0.7875
surrogate, 16, 37.0, 0.7875
surrogate, 17, 44.0, 0.9125
surrogate, 17, 41.0, 0.9
surrogate, 17, 40.0, 0.8875
surrogate, 17, 40.0, 0.8875
surrogate, 17, 39.0, 0.875
surrogate, 17, 38.0, 0.8125
surrogate, 17, 37.0, 0.7875
surrogate, 17, 37.0, 0.7875
surrogate, 18, 44.0, 0.9125
surrogate, 18, 41.0, 0.9
surrogate, 18, 40.0, 0.8875
surrogate, 18, 40.0, 0.8875
surrogate, 18, 39.0, 0.875
surrogate, 18, 38.0, 0.8375
surrogate, 18, 37.0, 0.7875
surrogate, 18, 37.0, 0.7875
surrogate, 19, 39.0, 0.925
surrogate, 19, 38.0, 0.8375
surrogate, 19, 37.0, 0.7875
surrogate, 19, 37.0, 0.7875
surrogate, 19, 36.0, 0.7125
surrogate, 20, 39.0, 0.925
surrogate, 20, 38.0, 0.8375
surrogate, 20, 37.0, 0.7875
surrogate, 20, 37.0, 0.7875
surrogate, 20, 36.0, 0.7125
surrogate, 21, 39.0, 0.925
surrogate, 21, 38.0, 0.8375
surrogate, 21, 37.0, 0.7875
surrogate, 21, 37.0, 0.7875
surrogate, 21, 36.0, 0.7125
surrogate, 22, 39.0, 0.925
surrogate, 22, 38.0, 0.8375
surrogate, 22, 37.0, 0.7875
surrogate, 22, 37.0, 0.7875
surrogate, 22, 36.0, 0.7125
surrogate, 23, 39.0, 0.925
surrogate, 23, 38.0, 0.8375
surrogate, 23, 37.0, 0.7875
surrogate, 23, 37.0, 0.7875
surrogate, 23, 36.0, 0.7125
surrogate, 24, 39.0, 0.925
surrogate, 24, 38.0, 0.8375
surrogate, 24, 37.0, 0.7875
surrogate, 24, 37.0, 0.7875
surrogate, 24, 36.0, 0.7125
surrogate, 25, 39.0, 0.925
surrogate, 25, 38.0, 0.8375
surrogate, 25, 37.0, 0.7875
surrogate, 25, 37.0, 0.7875
surrogate, 25, 36.0, 0.7125
surrogate, 26, 39.0, 0.925
surrogate, 26, 38.0, 0.8375
surrogate, 26, 37.0, 0.7875
surrogate, 26, 37.0, 0.7875
surrogate, 26, 36.0, 0.7125
surrogate, 27, 39.0, 0.925
surrogate, 27, 38.0, 0.8375
surrogate, 27, 37.0, 0.7875
surrogate, 27, 37.0, 0.7875
surrogate, 27, 36.0, 0.7125
surrogate, 27, 35.0, 0.6625
surrogate, 28, 39.0, 0.925
surrogate, 28, 38.0, 0.8375
surrogate, 28, 37.0, 0.7875
surrogate, 28, 37.0, 0.7875
surrogate, 28, 36.0, 0.7125
surrogate, 28, 35.0, 0.6625
surrogate, 29, 39.0, 0.925
surrogate, 29, 38.0, 0.8375
surrogate, 29, 37.0, 0.7875
surrogate, 29, 37.0, 0.7875
surrogate, 29, 36.0, 0.7125
surrogate, 29, 35.0, 0.6625
surrogate, 30, 39.0, 0.925
surrogate, 30, 38.0, 0.8375
surrogate, 30, 37.0, 0.7875
surrogate, 30, 37.0, 0.7875
surrogate, 30, 36.0, 0.7125
surrogate, 30, 35.0, 0.6625
surrogate, 31, 39.0, 0.925
surrogate, 31, 38.0, 0.8375
surrogate, 31, 37.0, 0.7875
surrogate, 31, 37.0, 0.7875
surrogate, 31, 36.0, 0.7125
surrogate, 31, 35.0, 0.6625
surrogate, 32, 39.0, 0.925
surrogate, 32, 38.0, 0.8375
surrogate, 32, 37.0, 0.7875
surrogate, 32, 37.0, 0.7875
surrogate, 32, 36.0, 0.7125
surrogate, 32, 35.0, 0.6625
surrogate, 33, 39.0, 0.925
surrogate, 33, 38.0, 0.8375
surrogate, 33, 37.0, 0.7875
surrogate, 33, 37.0, 0.7875
surrogate, 33, 36.0, 0.7125
surrogate, 33, 35.0, 0.6625
surrogate, 34, 39.0, 0.925
surrogate, 34, 38.0, 0.8375
surrogate, 34, 37.0, 0.7875
surrogate, 34, 37.0, 0.7875
surrogate, 34, 36.0, 0.7125
surrogate, 34, 35.0, 0.6625
surrogate, 35, 39.0, 0.925
surrogate, 35, 38.0, 0.8375
surrogate, 35, 37.0, 0.7875
surrogate, 35, 37.0, 0.7875
surrogate, 35, 36.0, 0.7375
surrogate, 35, 35.0, 0.6625
surrogate, 36, 39.0, 0.925
surrogate, 36, 38.0, 0.8375
surrogate, 36, 37.0, 0.7875
surrogate, 36, 37.0, 0.7875
surrogate, 36, 36.0, 0.7375
surrogate, 36, 35.0, 0.6625
surrogate, 37, 39.0, 0.925
surrogate, 37, 38.0, 0.8375
surrogate, 37, 37.0, 0.7875
surrogate, 37, 37.0, 0.7875
surrogate, 37, 36.0, 0.7375
surrogate, 37, 35.0, 0.6625
surrogate, 38, 39.0, 0.925
surrogate, 38, 38.0, 0.8375
surrogate, 38, 37.0, 0.7875
surrogate, 38, 37.0, 0.7875
surrogate, 38, 37.0, 0.7875
surrogate, 38, 36.0, 0.7375
surrogate, 38, 35.0, 0.6625
surrogate, 39, 39.0, 0.925
surrogate, 39, 38.0, 0.8375
surrogate, 39, 37.0, 0.7875
surrogate, 39, 37.0, 0.7875
surrogate, 39, 37.0, 0.7875
surrogate, 39, 36.0, 0.7375
surrogate, 39, 35.0, 0.6625
surrogate, 40, 39.0, 0.925
surrogate, 40, 38.0, 0.8375
surrogate, 40, 37.0, 0.7875
surrogate, 40, 37.0, 0.7875
surrogate, 40, 37.0, 0.7875
surrogate, 40, 36.0, 0.7375
surrogate, 40, 35.0, 0.6625
surrogate, 41, 39.0, 0.925
surrogate, 41, 38.0, 0.8375
surrogate, 41, 37.0, 0.7875
surrogate, 41, 37.0, 0.7875
surrogate, 41, 37.0, 0.7875
surrogate, 41, 36.0, 0.7375
surrogate, 41, 35.0, 0.6625
surrogate, 42, 39.0, 0.925
surrogate, 42, 38.0, 0.8375
surrogate, 42, 37.0, 0.7875
surrogate, 42, 37.0, 0.7875
surrogate, 42, 37.0, 0.7875
surrogate, 42, 36.0, 0.7375
surrogate, 42, 35.0, 0.6625
surrogate, 43, 39.0, 0.925
surrogate, 43, 38.0, 0.8375
surrogate, 43, 37.0, 0.7875
surrogate, 43, 37.0, 0.7875
surrogate, 43, 37.0, 0.7875
surrogate, 43, 36.0, 0.7375
surrogate, 43, 35.0, 0.6625
surrogate, 44, 39.0, 0.925
surrogate, 44, 38.0, 0.8375
surrogate, 44, 37.0, 0.7875
surrogate, 44, 37.0, 0.7875
surrogate, 44, 37.0, 0.7875
surrogate, 44, 36.0, 0.7375
surrogate, 44, 35.0, 0.6625
surrogate, 45, 39.0, 0.925
surrogate, 45, 38.0, 0.8375
surrogate, 45, 38.0, 0.8375
surrogate, 45, 37.0, 0.7875
surrogate, 45, 37.0, 0.7875
surrogate, 45, 37.0, 0.7875
surrogate, 45, 36.0, 0.7375
surrogate, 45, 35.0, 0.6625
surrogate, 46, 39.0, 0.925
surrogate, 46, 38.0, 0.8375
surrogate, 46, 38.0, 0.8375
surrogate, 46, 37.0, 0.7875
surrogate, 46, 37.0, 0.7875
surrogate, 46, 37.0, 0.7875
surrogate, 46, 36.0, 0.7375
surrogate, 46, 35.0, 0.6625
surrogate, 47, 39.0, 0.925
surrogate, 47, 38.0, 0.8375
surrogate, 47, 38.0, 0.8375
surrogate, 47, 37.0, 0.7875
surrogate, 47, 37.0, 0.7875
surrogate, 47, 37.0, 0.7875
surrogate, 47, 36.0, 0.7375
surrogate, 47, 35.0, 0.6625
surrogate, 48, 39.0, 0.925
