method, generation, latency, ar
surrogate, 1, 47.0, 0.925
surrogate, 1, 44.0, 0.875
surrogate, 2, 47.0, 0.925
surrogate, 2, 44.0, 0.875
surrogate, 3, 47.0, 0.925
surrogate, 3, 46.0, 0.9
surrogate, 3, 44.0, 0.875
surrogate, 4, 47.0, 0.925
surrogate, 4, 46.0, 0.9125
surrogate, 4, 44.0, 0.875
surrogate, 5, 47.0, 0.925
surrogate, 5, 46.0, 0.9125
surrogate, 5, 44.0, 0.875
surrogate, 6, 47.0, 0.925
surrogate, 6, 46.0, 0.9125
surrogate, 6, 44.0, 0.875
surrogate, 7, 46.0, 0.925
surrogate, 7, 42.0, 0.875
surrogate, 8, 46.0, 0.925
surrogate, 8, 46.0, 0.925
surrogate, 8, 46.0, 0.925
surrogate, 8, 42.0, 0.875
surrogate, 9, 45.0, 0.925
surrogate, 9, 42.0, 0.875
surrogate, 10, 45.0, 0.925
surrogate, 10, 42.0, 0.875
surrogate, 11, 45.0, 0.925
surrogate, 11, 42.0, 0.875
surrogate, 12, 45.0, 0.925
surrogate, 12, 42.0, 0.875
surrogate, 13, 45.0, 0.925
surrogate, 13, 42.0, 0.875
surrogate, 14, 48.0, 0.9375
surrogate, 14, 45.0, 0.925
surrogate, 14, 42.0, 0.875
surrogate, 15, 48.0, 0.9375
surrogate, 15, 45.0, 0.925
surrogate, 15, 42.0, 0.875
surrogate, 16, 48.0, 0.9375
surrogate, 16, 45.0, 0.925
surrogate, 16, 42.0, 0.875
surrogate, 17, 48.0, 0.9375
surrogate, 17, 45.0, 0.925
surrogate, 17, 42.0, 0.875
surrogate, 18, 48.0, 0.9375
surrogate, 18, 45.0, 0.925
surrogate, 18, 42.0, 0.875
surrogate, 19, 48.0, 0.9375
surrogate, 19, 45.0, 0.925
surrogate, 19, 42.0, 0.875
surrogate, 20, 48.0, 0.9375
surrogate, 20, 45.0, 0.925
surrogate, 20, 42.0, 0.875
surrogate, 21, 48.0, 0.9375
surrogate, 21, 48.0, 0.9375
surrogate, 21, 45.0, 0.925
surrogate, 21, 42.0, 0.875
surrogate, 21, 41.0, 0.825
surrogate, 22, 48.0, 0.9375
surrogate, 22, 48.0, 0.9375
surrogate, 22, 45.0, 0.925
surrogate, 22, 42.0, 0.875
surrogate, 22, 41.0, 0.825
surrogate, 23, 48.0, 0.9375
surrogate, 23, 48.0, 0.9375
