method, generation, latency, ar
surrogate, 1, 42.0, 0.90625
surrogate, 1, 40.0, 0.875
surrogate, 1, 38.0, 0.65625
surrogate, 1, 33.0, 0.4375
surrogate, 1, 26.0, 0.3125
surrogate, 1, 25.0, 0.1875
surrogate, 2, 38.0, 0.96875
surrogate, 2, 37.0, 0.875
surrogate, 2, 33.0, 0.5
surrogate, 2, 32.0, 0.4375
surrogate, 2, 31.0, 0.375
surrogate, 2, 26.0, 0.3125
surrogate, 2, 25.0, 0.1875
surrogate, 3, 38.0, 0.96875
surrogate, 3, 37.0, 0.90625
surrogate, 3, 33.0, 0.5
surrogate, 3, 32.0, 0.4375
surrogate, 3, 30.0, 0.375
surrogate, 3, 26.0, 0.3125
surrogate, 3, 25.0, 0.1875
surrogate, 4, 41.0, 1.0
surrogate, 4, 38.0, 0.96875
surrogate, 4, 37.0, 0.9375
surrogate, 4, 33.0, 0.5
surrogate, 4, 29.0, 0.4375
surrogate, 4, 26.0, 0.3125
surrogate, 4, 25.0, 0.1875
emulator, 4.1, 37.0, 1.0
