method, generation, latency, ar
surrogate, 1, 48.0, 0.8875
surrogate, 1, 48.0, 0.8875
surrogate, 1, 48.0, 0.8875
surrogate, 1, 48.0, 0.8875
surrogate, 1, 47.0, 0.875
surrogate, 1, 46.0, 0.85
surrogate, 1, 45.0, 0.8125
surrogate, 2, 48.0, 0.9
surrogate, 2, 47.0, 0.875
surrogate, 2, 47.0, 0.875
surrogate, 2, 46.0, 0.85
surrogate, 2, 43.0, 0.8375
surrogate, 3, 48.0, 0.9
surrogate, 3, 47.0, 0.8875
surrogate, 3, 46.0, 0.85
surrogate, 3, 46.0, 0.85
surrogate, 3, 43.0, 0.8375
surrogate, 4, 48.0, 0.9
surrogate, 4, 47.0, 0.8875
surrogate, 4, 47.0, 0.8875
surrogate, 4, 46.0, 0.85
surrogate, 4, 46.0, 0.85
surrogate, 4, 46.0, 0.85
surrogate, 4, 43.0, 0.8375
surrogate, 4, 42.0, 0.7875
surrogate, 5, 47.0, 0.9125
surrogate, 5, 47.0, 0.9125
surrogate, 5, 46.0, 0.9
surrogate, 5, 45.0, 0.875
surrogate, 5, 43.0, 0.8375
surrogate, 5, 42.0, 0.7875
surrogate, 6, 47.0, 0.9125
surrogate, 6, 47.0, 0.9125
surrogate, 6, 46.0, 0.9
surrogate, 6, 45.0, 0.875
surrogate, 6, 43.0, 0.8375
surrogate, 6, 42.0, 0.7875
surrogate, 6, 38.0, 0.75
surrogate, 7, 47.0, 0.9125
surrogate, 7, 47.0, 0.9125
surrogate, 7, 46.0, 0.9
surrogate, 7, 45.0, 0.875
surrogate, 7, 45.0, 0.875
surrogate, 7, 43.0, 0.8375
surrogate, 7, 42.0, 0.8
surrogate, 7, 38.0, 0.75
surrogate, 8, 47.0, 0.9125
surrogate, 8, 47.0, 0.9125
surrogate, 8, 46.0, 0.9
surrogate, 8, 40.0, 0.8875
surrogate, 8, 39.0, 0.825
surrogate, 8, 38.0, 0.75
surrogate, 9, 47.0, 0.9375
surrogate, 9, 44.0, 0.9
surrogate, 9, 40.0, 0.8875
surrogate, 9, 39.0, 0.825
surrogate, 9, 38.0, 0.75
surrogate, 10, 47.0, 0.9375
surrogate, 10, 44.0, 0.9
surrogate, 10, 40.0, 0.8875
surrogate, 10, 39.0, 0.825
surrogate, 10, 38.0, 0.75
surrogate, 11, 47.0, 0.9375
surrogate, 11, 47.0, 0.9375
surrogate, 11, 44.0, 0.9
surrogate, 11, 40.0, 0.8875
surrogate, 11, 39.0, 0.8375
surrogate, 11, 38.0, 0.75
surrogate, 12, 47.0, 0.9375
surrogate, 12, 47.0, 0.9375
surrogate, 12, 44.0, 0.9
surrogate, 12, 40.0, 0.8875
surrogate, 12, 38.0, 0.875
surrogate, 13, 47.0, 0.9375
surrogate, 13, 47.0, 0.9375
surrogate, 13, 44.0, 0.9
surrogate, 13, 40.0, 0.8875
surrogate, 13, 38.0, 0.875
surrogate, 14, 47.0, 0.9375
surrogate, 14, 47.0, 0.9375
surrogate, 14, 44.0, 0.9
surrogate, 14, 40.0, 0.8875
surrogate, 14, 38.0, 0.875
surrogate, 15, 47.0, 0.9375
surrogate, 15, 47.0, 0.9375
surrogate, 15, 44.0, 0.9
surrogate, 15, 40.0, 0.8875
surrogate, 15, 38.0, 0.875
surrogate, 16, 47.0, 0.9375
surrogate, 16, 47.0, 0.9375
surrogate, 16, 45.0, 0.9125
surrogate, 16, 44.0, 0.9
surrogate, 16, 40.0, 0.8875
surrogate, 16, 38.0, 0.875
surrogate, 17, 46.0, 0.9625
surrogate, 17, 43.0, 0.9125
surrogate, 17, 40.0, 0.8875
surrogate, 17, 38.0, 0.875
