method, generation, latency, ar
surrogate, 1, 46.0, 0.925
surrogate, 2, 46.0, 0.925
surrogate, 3, 46.0, 0.925
surrogate, 4, 46.0, 0.925
surrogate, 5, 46.0, 0.925
surrogate, 6, 46.0, 0.925
surrogate, 7, 46.0, 0.925
surrogate, 8, 46.0, 0.925
surrogate, 8, 46.0, 0.925
surrogate, 9, 46.0, 0.925
surrogate, 9, 46.0, 0.925
surrogate, 9, 46.0, 0.925
surrogate, 10, 46.0, 0.925
surrogate, 10, 46.0, 0.925
surrogate, 10, 46.0, 0.925
surrogate, 11, 48.0, 0.9375
surrogate, 11, 45.0, 0.925
surrogate, 12, 48.0, 0.9375
surrogate, 12, 45.0, 0.925
surrogate, 13, 48.0, 0.9625
surrogate, 13, 45.0, 0.925
