method, generation, latency, ar
surrogate, 1, 47.0, 0.9
surrogate, 1, 46.0, 0.775
surrogate, 2, 47.0, 0.9
surrogate, 2, 46.0, 0.775
surrogate, 3, 48.0, 0.925
surrogate, 3, 47.0, 0.9
surrogate, 3, 46.0, 0.7875
surrogate, 4, 48.0, 0.9375
surrogate, 4, 47.0, 0.9
surrogate, 4, 46.0, 0.8625
surrogate, 5, 47.0, 0.9375
surrogate, 5, 46.0, 0.8625
surrogate, 6, 49.0, 0.9625
surrogate, 6, 48.0, 0.95
surrogate, 6, 47.0, 0.9375
surrogate, 6, 47.0, 0.9375
surrogate, 6, 46.0, 0.8625
surrogate, 6, 46.0, 0.8625
