method, generation, latency, ar
surrogate, 1, 45.0, 0.8875
surrogate, 1, 40.0, 0.7375
surrogate, 2, 47.0, 0.9125
surrogate, 2, 45.0, 0.8875
surrogate, 2, 39.0, 0.8
surrogate, 3, 47.0, 0.9125
surrogate, 3, 47.0, 0.9125
surrogate, 3, 45.0, 0.8875
surrogate, 3, 39.0, 0.8
surrogate, 4, 47.0, 0.9125
surrogate, 4, 47.0, 0.9125
surrogate, 4, 45.0, 0.8875
surrogate, 4, 44.0, 0.85
surrogate, 4, 39.0, 0.8
surrogate, 5, 47.0, 0.9125
surrogate, 5, 47.0, 0.9125
surrogate, 5, 45.0, 0.8875
surrogate, 5, 44.0, 0.85
surrogate, 5, 43.0, 0.8375
surrogate, 5, 39.0, 0.8
surrogate, 5, 38.0, 0.475
surrogate, 6, 47.0, 0.9125
surrogate, 6, 47.0, 0.9125
surrogate, 6, 45.0, 0.8875
surrogate, 6, 40.0, 0.85
surrogate, 6, 39.0, 0.8
surrogate, 6, 38.0, 0.475
surrogate, 7, 47.0, 0.9125
surrogate, 7, 47.0, 0.9125
surrogate, 7, 45.0, 0.8875
surrogate, 7, 44.0, 0.875
surrogate, 7, 40.0, 0.85
surrogate, 7, 39.0, 0.8
surrogate, 7, 38.0, 0.475
surrogate, 8, 47.0, 0.925
surrogate, 8, 41.0, 0.8875
surrogate, 8, 40.0, 0.85
surrogate, 8, 39.0, 0.8
surrogate, 8, 38.0, 0.475
surrogate, 9, 47.0, 0.925
surrogate, 9, 41.0, 0.8875
surrogate, 9, 40.0, 0.875
surrogate, 9, 39.0, 0.8
surrogate, 9, 38.0, 0.475
surrogate, 10, 47.0, 0.95
surrogate, 10, 41.0, 0.8875
surrogate, 10, 40.0, 0.875
surrogate, 10, 39.0, 0.8375
surrogate, 10, 38.0, 0.475
