method, generation, latency, ar
surrogate, 1, 80.0, 0.9333333333333333
surrogate, 1, 75.0, 0.8166666666666667
surrogate, 1, 50.0, 0.7833333333333333
surrogate, 2, 80.0, 0.9333333333333333
surrogate, 2, 51.0, 0.85
surrogate, 2, 50.0, 0.7833333333333333
surrogate, 3, 80.0, 0.9333333333333333
surrogate, 3, 73.0, 0.8833333333333333
surrogate, 3, 45.0, 0.8666666666666667
surrogate, 4, 80.0, 0.9333333333333333
surrogate, 4, 55.0, 0.9166666666666666
surrogate, 4, 44.0, 0.8666666666666667
surrogate, 4, 39.0, 0.8
surrogate, 5, 80.0, 0.9333333333333333
surrogate, 5, 55.0, 0.9166666666666666
surrogate, 5, 44.0, 0.8666666666666667
surrogate, 5, 39.0, 0.8
surrogate, 6, 80.0, 0.9333333333333333
surrogate, 6, 55.0, 0.9166666666666666
surrogate, 6, 46.0, 0.9
surrogate, 6, 41.0, 0.8666666666666667
surrogate, 6, 39.0, 0.8
surrogate, 7, 80.0, 0.9333333333333333
surrogate, 7, 55.0, 0.9166666666666666
surrogate, 7, 46.0, 0.9
surrogate, 7, 41.0, 0.8666666666666667
surrogate, 7, 39.0, 0.8
surrogate, 7, 35.0, 0.36666666666666664
surrogate, 8, 80.0, 0.9333333333333333
surrogate, 8, 55.0, 0.9166666666666666
surrogate, 8, 46.0, 0.9
surrogate, 8, 41.0, 0.8666666666666667
surrogate, 8, 39.0, 0.8
surrogate, 8, 35.0, 0.36666666666666664
surrogate, 9, 80.0, 0.9333333333333333
surrogate, 9, 55.0, 0.9166666666666666
surrogate, 9, 46.0, 0.9
surrogate, 9, 41.0, 0.8666666666666667
surrogate, 9, 39.0, 0.8
surrogate, 9, 35.0, 0.36666666666666664
surrogate, 10, 80.0, 0.9333333333333333
surrogate, 10, 55.0, 0.9166666666666666
surrogate, 10, 46.0, 0.9
surrogate, 10, 41.0, 0.8666666666666667
surrogate, 10, 39.0, 0.8166666666666667
surrogate, 10, 38.0, 0.55
surrogate, 10, 35.0, 0.36666666666666664
surrogate, 11, 2386.0, 0.95
surrogate, 11, 80.0, 0.9333333333333333
surrogate, 11, 55.0, 0.9166666666666666
surrogate, 11, 46.0, 0.9
surrogate, 11, 41.0, 0.8666666666666667
surrogate, 11, 39.0, 0.8166666666666667
surrogate, 11, 38.0, 0.55
surrogate, 11, 35.0, 0.36666666666666664
surrogate, 12, 47.0, 0.95
surrogate, 12, 46.0, 0.9
surrogate, 12, 41.0, 0.8666666666666667
surrogate, 12, 39.0, 0.8166666666666667
surrogate, 12, 38.0, 0.55
surrogate, 12, 35.0, 0.36666666666666664
