method, generation, latency, ar
surrogate, 1, 47.0, 0.9125
surrogate, 1, 47.0, 0.9125
surrogate, 1, 47.0, 0.9125
surrogate, 1, 39.0, 0.85
surrogate, 2, 47.0, 0.9125
surrogate, 2, 47.0, 0.9125
surrogate, 2, 47.0, 0.9125
surrogate, 2, 39.0, 0.85
surrogate, 3, 47.0, 0.9125
surrogate, 3, 47.0, 0.9125
surrogate, 3, 47.0, 0.9125
surrogate, 3, 39.0, 0.85
surrogate, 4, 48.0, 0.925
surrogate, 4, 45.0, 0.9125
surrogate, 4, 43.0, 0.8625
surrogate, 4, 39.0, 0.85
surrogate, 5, 48.0, 0.925
surrogate, 5, 45.0, 0.9125
surrogate, 5, 43.0, 0.8625
surrogate, 5, 39.0, 0.85
surrogate, 6, 48.0, 0.925
surrogate, 6, 44.0, 0.9125
surrogate, 6, 43.0, 0.8625
surrogate, 6, 39.0, 0.85
surrogate, 7, 48.0, 0.925
surrogate, 7, 44.0, 0.9125
surrogate, 7, 41.0, 0.8625
surrogate, 7, 39.0, 0.85
surrogate, 7, 38.0, 0.825
surrogate, 8, 48.0, 0.925
surrogate, 8, 44.0, 0.9125
surrogate, 8, 41.0, 0.8625
surrogate, 8, 39.0, 0.85
surrogate, 8, 38.0, 0.825
surrogate, 9, 48.0, 0.925
surrogate, 9, 44.0, 0.9125
surrogate, 9, 41.0, 0.8625
surrogate, 9, 39.0, 0.85
surrogate, 9, 38.0, 0.825
surrogate, 10, 48.0, 0.925
surrogate, 10, 44.0, 0.9125
surrogate, 10, 43.0, 0.8875
surrogate, 10, 41.0, 0.8625
surrogate, 10, 39.0, 0.85
surrogate, 10, 38.0, 0.825
surrogate, 11, 48.0, 0.925
surrogate, 11, 44.0, 0.9125
surrogate, 11, 43.0, 0.8875
surrogate, 11, 42.0, 0.875
surrogate, 11, 41.0, 0.8625
surrogate, 11, 39.0, 0.85
surrogate, 11, 38.0, 0.825
surrogate, 12, 48.0, 0.925
surrogate, 12, 44.0, 0.9125
surrogate, 12, 41.0, 0.9
surrogate, 12, 39.0, 0.85
surrogate, 12, 38.0, 0.825
surrogate, 13, 48.0, 0.925
surrogate, 13, 44.0, 0.9125
surrogate, 13, 41.0, 0.9
surrogate, 13, 40.0, 0.8625
surrogate, 13, 39.0, 0.85
surrogate, 13, 38.0, 0.825
surrogate, 14, 48.0, 0.925
surrogate, 14, 41.0, 0.9125
surrogate, 14, 40.0, 0.8625
surrogate, 14, 39.0, 0.85
surrogate, 14, 38.0, 0.825
surrogate, 15, 48.0, 0.925
surrogate, 15, 41.0, 0.9125
surrogate, 15, 40.0, 0.8625
surrogate, 15, 39.0, 0.85
surrogate, 15, 38.0, 0.8375
surrogate, 16, 48.0, 0.925
surrogate, 16, 41.0, 0.9125
surrogate, 16, 40.0, 0.875
surrogate, 16, 39.0, 0.85
surrogate, 16, 38.0, 0.8375
surrogate, 17, 48.0, 0.925
surrogate, 17, 41.0, 0.9125
surrogate, 17, 40.0, 0.875
surrogate, 17, 39.0, 0.85
surrogate, 17, 38.0, 0.8375
surrogate, 17, 37.0, 0.7875
surrogate, 18, 48.0, 0.925
surrogate, 18, 41.0, 0.9125
surrogate, 18, 40.0, 0.875
surrogate, 18, 38.0, 0.85
surrogate, 18, 37.0, 0.7875
surrogate, 19, 48.0, 0.925
surrogate, 19, 41.0, 0.9125
surrogate, 19, 40.0, 0.875
surrogate, 19, 40.0, 0.875
surrogate, 19, 38.0, 0.85
surrogate, 19, 37.0, 0.7875
surrogate, 20, 48.0, 0.925
surrogate, 20, 41.0, 0.9125
surrogate, 20, 40.0, 0.875
surrogate, 20, 40.0, 0.875
surrogate, 20, 38.0, 0.85
surrogate, 20, 37.0, 0.7875
surrogate, 21, 48.0, 0.925
surrogate, 21, 41.0, 0.9125
surrogate, 21, 40.0, 0.875
surrogate, 21, 40.0, 0.875
surrogate, 21, 38.0, 0.85
surrogate, 21, 37.0, 0.825
surrogate, 22, 48.0, 0.925
surrogate, 22, 41.0, 0.9125
surrogate, 22, 39.0, 0.875
surrogate, 22, 38.0, 0.85
surrogate, 22, 38.0, 0.85
surrogate, 22, 37.0, 0.825
surrogate, 23, 48.0, 0.925
surrogate, 23, 41.0, 0.9125
surrogate, 23, 39.0, 0.875
surrogate, 23, 38.0, 0.85
surrogate, 23, 38.0, 0.85
surrogate, 23, 37.0, 0.825
surrogate, 24, 47.0, 0.95
surrogate, 24, 41.0, 0.9125
surrogate, 24, 40.0, 0.8875
surrogate, 24, 39.0, 0.875
surrogate, 24, 38.0, 0.85
surrogate, 24, 38.0, 0.85
surrogate, 24, 37.0, 0.825
