method, generation, latency, ar
surrogate, 1, 47.0, 0.925
surrogate, 1, 46.0, 0.9
surrogate, 1, 45.0, 0.825
surrogate, 2, 46.0, 0.9375
surrogate, 2, 45.0, 0.825
surrogate, 3, 46.0, 0.9375
surrogate, 3, 46.0, 0.9375
surrogate, 3, 45.0, 0.825
surrogate, 4, 46.0, 0.9375
surrogate, 4, 46.0, 0.9375
surrogate, 4, 45.0, 0.85
surrogate, 5, 46.0, 0.9375
surrogate, 5, 46.0, 0.9375
surrogate, 5, 45.0, 0.85
surrogate, 6, 46.0, 0.9375
surrogate, 6, 46.0, 0.9375
surrogate, 6, 45.0, 0.85
surrogate, 7, 46.0, 0.9375
surrogate, 7, 46.0, 0.9375
surrogate, 7, 45.0, 0.85
surrogate, 8, 46.0, 0.9375
surrogate, 8, 46.0, 0.9375
surrogate, 8, 45.0, 0.85
surrogate, 9, 46.0, 0.9375
surrogate, 9, 46.0, 0.9375
surrogate, 9, 45.0, 0.85
surrogate, 10, 46.0, 0.9375
surrogate, 10, 46.0, 0.9375
surrogate, 10, 44.0, 0.925
surrogate, 11, 46.0, 0.9375
surrogate, 11, 46.0, 0.9375
surrogate, 11, 44.0, 0.925
surrogate, 12, 46.0, 0.9375
surrogate, 12, 46.0, 0.9375
surrogate, 12, 44.0, 0.925
surrogate, 13, 46.0, 0.9375
surrogate, 13, 46.0, 0.9375
surrogate, 13, 44.0, 0.925
surrogate, 14, 46.0, 0.95
surrogate, 14, 44.0, 0.925
