method, generation, latency, ar
surrogate, 1, 48.0, 0.925
surrogate, 1, 47.0, 0.9125
surrogate, 1, 44.0, 0.725
surrogate, 2, 47.0, 0.925
surrogate, 2, 46.0, 0.9
surrogate, 2, 44.0, 0.725
surrogate, 3, 47.0, 0.925
surrogate, 3, 46.0, 0.9
surrogate, 3, 45.0, 0.825
surrogate, 3, 44.0, 0.725
surrogate, 4, 47.0, 0.925
surrogate, 4, 46.0, 0.9
surrogate, 4, 45.0, 0.825
surrogate, 4, 44.0, 0.725
surrogate, 5, 47.0, 0.925
surrogate, 5, 47.0, 0.925
surrogate, 5, 46.0, 0.9
surrogate, 5, 44.0, 0.85
surrogate, 6, 47.0, 0.95
surrogate, 6, 42.0, 0.9
